accuracy_auc,method,n_points,pruning_method,run_dir,seed
0.16674068522483937,bp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p35_e100_20260516_171010_13307943,456
0.03296245919477694,bp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_163958_13307935,42
0.03959789557805008,bp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_163958_13307935,42
0.019897035256410255,bp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_163958_13307935,42
0.043960537519957425,bp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_163958_13307935,42
0.06255980287693126,bp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_163958_13307935,42
0.19662639850825783,bp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_163958_13307935,42
0.03732306855277476,bp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_164512_13307936,123
0.049280812399786204,bp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_164512_13307936,123
0.01694570374275171,bp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_164512_13307936,123
0.039333782356048605,bp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_164512_13307936,123
0.015766247995724212,bp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_164512_13307936,123
0.13754409406734366,bp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_164512_13307936,123
0.036654723127035826,bp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_164701_13307937,456
0.0451570744680851,bp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_164701_13307937,456
0.01710876451953537,bp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_164701_13307937,456
0.04601350635593219,bp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_164701_13307937,456
0.05911367021276596,bp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_164701_13307937,456
0.14562191489361703,bp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_164701_13307937,456
0.04523018970189703,bp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_172022_13307944,42
0.04593724027703783,bp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_172022_13307944,42
0.046227018469657,bp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_172022_13307944,42
0.07633350979354156,bp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_172022_13307944,42
0.09470221097496005,bp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_172022_13307944,42
0.16581944592434733,bp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_172022_13307944,42
0.038421218715995645,bp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_172525_13307945,123
0.040916817456093664,bp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_172525_13307945,123
0.04462025316455696,bp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_172525_13307945,123
0.06425331213566507,bp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_172525_13307945,123
0.09593706758914315,bp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_172525_13307945,123
0.16070204896221393,bp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_172525_13307945,123
0.036176751765344926,bp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_172947_13307946,456
0.049534725918041506,bp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_172947_13307946,456
0.04487678476996298,bp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_172947_13307946,456
0.08010121757543671,bp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_172947_13307946,456
0.11190324640766362,bp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_172947_13307946,456
0.17007424161788182,bp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w0p5_e100_20260516_172947_13307946,456
0.04028078697421981,bp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_164701_13307938,42
0.0760826127320955,bp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_164701_13307938,42
0.014490932982917214,bp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_164701_13307938,42
0.04704171277997365,bp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_164701_13307938,42
0.01336476127320955,bp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_164701_13307938,42
0.24309190981432358,bp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_164701_13307938,42
0.058556993765248026,bp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_164744_13307939,123
0.07118782956058588,bp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_164744_13307939,123
0.03088665785997358,bp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_164744_13307939,123
0.03114429708222812,bp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_164744_13307939,123
0.01601403462050599,bp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_164744_13307939,123
0.2302399201065246,bp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_164744_13307939,123
0.04029906377204884,bp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_170111_13307940,456
0.07282150823154541,bp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_170111_13307940,456
0.01856629541235746,bp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_170111_13307940,456
0.08614016958134607,bp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_170111_13307940,456
0.02473100106213489,bp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_170111_13307940,456
0.20963441317047263,bp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_170111_13307940,456
0.05199731416169287,bp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_173004_13307947,42
0.08003734731810938,bp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_173004_13307947,42
0.039917808219178084,bp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_173004_13307947,42
0.08677402700555996,bp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_173004_13307947,42
0.1099148964418481,bp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_173004_13307947,42
0.2233318242166755,bp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_173004_13307947,42
0.06069158294868313,bp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_174334_13307948,123
0.07662593774940142,bp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_174334_13307948,123
0.0605229793977813,bp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_174334_13307948,123
0.09130379931162297,bp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_174334_13307948,123
0.10642156158552805,bp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_174334_13307948,123
0.21281733173716408,bp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_174334_13307948,123
0.04695771319934818,bp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_174338_13307949,456
0.055213925059792716,bp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_174338_13307949,456
0.04725222863135817,bp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_174338_13307949,456
0.08321204581358611,bp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_174338_13307949,456
0.08735640446452299,bp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_174338_13307949,456
0.22759679776773847,bp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_gradproj_w1_e100_20260516_174338_13307949,456
0.015541348158443364,bp_hull,6,random,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p35_lam0p3_e100_20260516_121354_13305322,42
0.03601232827187275,bp_hull,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p35_lam0p3_e100_20260516_121354_13305322,42
0.03575078180525941,bp_hull,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p35_lam0p3_e100_20260516_121354_13305322,42
0.02104472140762463,bp_hull,6,chip,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p35_lam0p3_e100_20260516_121354_13305322,42
0.029124210526315787,bp_hull,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p35_lam0p3_e100_20260516_121354_13305322,42
0.06515189873417722,bp_hull,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p35_lam0p3_e100_20260516_121354_13305322,42
0.07837752489331436,bp_hull,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p35_lam0p3_e100_20260516_121354_13305322,42
0.1397612375533428,bp_hull,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p35_lam0p3_e100_20260516_121354_13305322,42
0.11945156472261735,bp_hull,6,cluster_aware_stratified_twoaxis_adaptive_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p35_lam0p3_e100_20260516_121354_13305322,42
0.026872651356993734,bp_hull,6,random,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p35_lam0p3_e100_20260516_121354_13305323,123
0.026238115942028985,bp_hull,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p35_lam0p3_e100_20260516_121354_13305323,123
0.036925638297872335,bp_hull,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p35_lam0p3_e100_20260516_121354_13305323,123
0.02438691348973607,bp_hull,6,chip,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p35_lam0p3_e100_20260516_121354_13305323,123
0.037798591549295775,bp_hull,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p35_lam0p3_e100_20260516_121354_13305323,123
0.05463382559774964,bp_hull,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p35_lam0p3_e100_20260516_121354_13305323,123
0.07904658362989325,bp_hull,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p35_lam0p3_e100_20260516_121354_13305323,123
0.16277067615658364,bp_hull,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p35_lam0p3_e100_20260516_121354_13305323,123
0.12766758007117437,bp_hull,6,cluster_aware_stratified_twoaxis_adaptive_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p35_lam0p3_e100_20260516_121354_13305323,123
0.03188038942976356,bp_hull,6,random,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p35_lam0p3_e100_20260516_121943_13305324,456
0.03759145546705286,bp_hull,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p35_lam0p3_e100_20260516_121943_13305324,456
0.03851955745895788,bp_hull,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p35_lam0p3_e100_20260516_121943_13305324,456
0.019031401320616287,bp_hull,6,chip,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p35_lam0p3_e100_20260516_121943_13305324,456
0.04758934828311142,bp_hull,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p35_lam0p3_e100_20260516_121943_13305324,456
0.06964827586206895,bp_hull,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p35_lam0p3_e100_20260516_121943_13305324,456
0.1262808022922636,bp_hull,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p35_lam0p3_e100_20260516_121943_13305324,456
0.16384577363896852,bp_hull,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p35_lam0p3_e100_20260516_121943_13305324,456
0.15363058739255014,bp_hull,6,cluster_aware_stratified_twoaxis_adaptive_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p35_lam0p3_e100_20260516_121943_13305324,456
0.026608650338718075,bp_hull,6,random,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p5_lam0p3_e100_20260516_122124_13305326,42
0.04022650897226753,bp_hull,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p5_lam0p3_e100_20260516_122124_13305326,42
0.04849680340969632,bp_hull,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p5_lam0p3_e100_20260516_122124_13305326,42
0.033935203520352036,bp_hull,6,chip,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p5_lam0p3_e100_20260516_122124_13305326,42
0.05702142857142857,bp_hull,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p5_lam0p3_e100_20260516_122124_13305326,42
0.08004936808846762,bp_hull,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p5_lam0p3_e100_20260516_122124_13305326,42
0.12798708044752263,bp_hull,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p5_lam0p3_e100_20260516_122124_13305326,42
0.15782426744805542,bp_hull,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p5_lam0p3_e100_20260516_122124_13305326,42
0.15703438998401706,bp_hull,6,cluster_aware_stratified_twoaxis_adaptive_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p5_lam0p3_e100_20260516_122124_13305326,42
0.035339593114240994,bp_hull,6,random,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p5_lam0p3_e100_20260516_125454_13305327,123
0.02756797172376291,bp_hull,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p5_lam0p3_e100_20260516_125454_13305327,123
0.04541019210245465,bp_hull,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p5_lam0p3_e100_20260516_125454_13305327,123
0.03670348518111965,bp_hull,6,chip,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p5_lam0p3_e100_20260516_125454_13305327,123
0.036417628541448054,bp_hull,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p5_lam0p3_e100_20260516_125454_13305327,123
0.07245039370078739,bp_hull,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p5_lam0p3_e100_20260516_125454_13305327,123
0.11401440768409818,bp_hull,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p5_lam0p3_e100_20260516_125454_13305327,123
0.15956897011739596,bp_hull,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p5_lam0p3_e100_20260516_125454_13305327,123
0.14882382604055494,bp_hull,6,cluster_aware_stratified_twoaxis_adaptive_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p5_lam0p3_e100_20260516_125454_13305327,123
0.022406461698801453,bp_hull,6,random,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p5_lam0p3_e100_20260516_125617_13305328,456
0.042762241566920565,bp_hull,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p5_lam0p3_e100_20260516_125617_13305328,456
0.050521645367412146,bp_hull,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p5_lam0p3_e100_20260516_125617_13305328,456
0.032145222405271824,bp_hull,6,chip,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p5_lam0p3_e100_20260516_125617_13305328,456
0.04183131259884027,bp_hull,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p5_lam0p3_e100_20260516_125617_13305328,456
0.06576313559322033,bp_hull,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p5_lam0p3_e100_20260516_125617_13305328,456
0.1410809637912673,bp_hull,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p5_lam0p3_e100_20260516_125617_13305328,456
0.16507273695420657,bp_hull,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p5_lam0p3_e100_20260516_125617_13305328,456
0.14622992545260916,bp_hull,6,cluster_aware_stratified_twoaxis_adaptive_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_hull_w0p5_lam0p3_e100_20260516_125617_13305328,456
0.0530487106017192,bp_rtp,6,random,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p03_e100_20260514_122100_12873746,42
0.0585746878393051,bp_rtp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p03_e100_20260514_122100_12873746,42
0.07496684825936752,bp_rtp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p03_e100_20260514_122100_12873746,42
0.0736449108367627,bp_rtp,6,chip,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p03_e100_20260514_122100_12873746,42
0.046359055118110226,bp_rtp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p03_e100_20260514_122100_12873746,42
0.05774230160822569,bp_rtp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p03_e100_20260514_122100_12873746,42
0.04796400478341748,bp_rtp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p03_e100_20260514_122100_12873746,42
0.22552660111613074,bp_rtp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p03_e100_20260514_122100_12873746,42
0.201592173797502,bp_rtp,6,cluster_aware_stratified_twoaxis_adaptive_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p03_e100_20260514_122100_12873746,42
0.04800988538681947,bp_rtp,6,random,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p03_e100_20260514_122630_12873747,123
0.05920367906597881,bp_rtp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p03_e100_20260514_122630_12873747,123
0.06872808510638298,bp_rtp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p03_e100_20260514_122630_12873747,123
0.06718935236004392,bp_rtp,6,chip,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p03_e100_20260514_122630_12873747,123
0.0662109329829172,bp_rtp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p03_e100_20260514_122630_12873747,123
0.1208506065400844,bp_rtp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p03_e100_20260514_122630_12873747,123
0.12476154255319152,bp_rtp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p03_e100_20260514_122630_12873747,123
0.21066606382978723,bp_rtp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p03_e100_20260514_122630_12873747,123
0.17747027925531916,bp_rtp,6,cluster_aware_stratified_twoaxis_adaptive_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p03_e100_20260514_122630_12873747,123
0.05399895806199531,bp_rtp,6,random,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p1_e100_20260514_125028_12873748,42
0.05767987242128122,bp_rtp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p1_e100_20260514_125028_12873748,42
0.06975794790005316,bp_rtp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p1_e100_20260514_125028_12873748,42
0.06938719813391878,bp_rtp,6,chip,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p1_e100_20260514_125028_12873748,42
0.05981711806468577,bp_rtp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p1_e100_20260514_125028_12873748,42
0.0876392405063291,bp_rtp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p1_e100_20260514_125028_12873748,42
0.05660925039872408,bp_rtp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p1_e100_20260514_125028_12873748,42
0.23336512493354591,bp_rtp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p1_e100_20260514_125028_12873748,42
0.1992309542796385,bp_rtp,6,cluster_aware_stratified_twoaxis_adaptive_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p1_e100_20260514_125028_12873748,42
0.052035946861161766,bp_rtp,6,random,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p1_e100_20260514_131543_12873749,123
0.05015091007878294,bp_rtp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p1_e100_20260514_131543_12873749,123
0.07109574807334573,bp_rtp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p1_e100_20260514_131543_12873749,123
0.06888173208893768,bp_rtp,6,chip,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p1_e100_20260514_131543_12873749,123
0.06436528069254982,bp_rtp,6,composite,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p1_e100_20260514_131543_12873749,123
0.09442642800737036,bp_rtp,6,cluster_aware,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p1_e100_20260514_131543_12873749,123
0.13127331916024448,bp_rtp,6,cap_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p1_e100_20260514_131543_12873749,123
0.21284473824076533,bp_rtp,6,composite_twoaxis_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p1_e100_20260514_131543_12873749,123
0.1929325139516343,bp_rtp,6,cluster_aware_stratified_twoaxis_adaptive_ixy_hybrid_taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p1_e100_20260514_131543_12873749,123
0.051760875227923935,bp_rtp,6,random,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p3_e100_20260514_131724_12873750,42
0.04462701492537314,bp_rtp,6,magnitude,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p3_e100_20260514_131724_12873750,42
0.07235092961487384,bp_rtp,6,taylor,results/learning_rules/resnet18_cifar100/resnet18_cifar100_bp_rtp_lam0p3_e100_20260514_131724_12873750,42
